id,selected,part_of_speech,tags,english,chinese,norwegian_base,verb_present_tense,verb_past_tense,verb_imperative,noun_plural,noun_singular_definite,noun_plural_definite,adjective_neuter_form,adjective_plural_form,adjective_comparative,adjective_superlative_indefinite,adjective_superlative_definite,adverb_comparative,adverb_superlative
wb_7aab71acd48ce30e2e2e3ea35fe064f7ab4050d1211b6b81ded14ea51ded1532,true,adjective,,beautiful,美丽的,vakker,,,,,,,vakkert,vakkere,vakkerere,vakkerest,den vakkereste,,
wb_82d7e2432f189871cf438a45035f91b1ec9af72de52b39e500771da5c0e00ddc,true,adjective,,English,英语,engelsk,,,,,,,engelskt,engelske,engelskere,engelskest,den engelskeste,,
wb_e37d384bd393a0c3f5b90c7b7c93019b42f04f51a64919414c895e92edd0215f,true,adjective,,civil,民事,sivil,,,,,,,sivilt,sivile,sivilere,sivilest,den sivileste,,
wb_0e260b5d13310a1377cb2e2f6d04336f1757eaae0441fda9eefa7013fd0f940b,true,adjective,,cold,冷,kald,,,,,,,kaldt,kalde,kaldere,kaldest,den kaldeste,,
wb_3de4374a97f6b715fb04680b040f71d840de0e2825b0db93c59554b5062f9cf0,true,adjective,,willingly,心甘情愿地,villig,,,,,,,villigt,villige,villigere,villigest,den villigeste,,
wb_bb889768a77061189ba65aac8e029ebacaa43db330f687c8477391af511d7491,true,adjective,,worry,担心,bekymre,,,,,,,bekymre,bekymre,bekymrere,bekymrest,den bekymreste,,
wb_343e3baef772cc00297f7fa72e94288800488913c2ee474a6e62601d292be0ea,true,adjective,,tough,强硬,tøff,,,,,,,tøfft,tøffe,tøffere,tøffest,den tøffeste,,
wb_0de3a4e45ee51c946f62c1a1faab5faf41dbb26c07dfdd04338f8daf90bcb8be,true,adjective,,obvious,明显的,åpenbar,,,,,,,åpenbart,åpenbare,åpenbarere,åpenbarest,den åpenbareste,,
wb_659e5962ba528495472b665528d8c3fbf187e1595eea041c7cdf473c84dbabcc,true,adjective,,classic,经典,klassisk,,,,,,,klassiskt,klassiske,klassiskere,klassiskest,den klassiskeste,,
wb_1bdddf2bb3e0ab41ad356a94c06f835b751a849fd181b362c2411ec1d9d6fc30,true,adjective,,bourgeois,资产阶级的,borgerlig,,,,,,,borgerligt,borgerlige,borgerligere,borgerligest,den borgerligeste,,
wb_a8077a6e5b479793489dd196f0de64d6e85a3bdf492781aec087ea599e011f03,true,adjective,,renewable,可再生,fornybar,,,,,,,fornybart,fornybare,fornybarere,fornybarest,den fornybareste,,
wb_2fdd3ba019aa6b80661ca73bd5e25df9f4adf5dafbb8b1963241c973d9abaa58,true,adjective,,extreme,极端,ekstrem,,,,,,,ekstremt,ekstreme,ekstremere,ekstremest,den ekstremeste,,
wb_f307807f1e36128d3ae0b7b711c15ac11c65edee5d45655e42cf05741c86057a,true,adjective,,pollute,污染,forurense,,,,,,,forurense,forurense,forurensere,forurensest,den forurenseste,,
wb_1f04204ec569a295348c0e08a754b71098447b3891a69623ba55c4710ac645ed,true,adjective,,prostitute,妓女,prostituert,,,,,,,prostituert,prostituerte,prostituertere,prostituertest,den prostituerteste,,
wb_58c77abf819461ad0ad757d3237e1523283ef51f49581792c60c0ff6836885d4,true,adjective,,for the time being,暂时,foreløpig,,,,,,,foreløpigt,foreløpige,foreløpigere,foreløpigest,den foreløpigeste,,
wb_df0c37691858a9f6004b9ccb5f1331a2d4c13df040036cc09d2ba71d0e7035a8,true,adjective,,practical,实用的,praktisk,,,,,,,praktiskt,praktiske,praktiskere,praktiskest,den praktiskeste,,
wb_eb629aa950cb166acee7754bfd38e22bc1095421bfac56b408ae60cd0d943bf4,true,adjective,,animals,动物,dyr,,,,,,,dyrt,dyre,dyrere,dyrest,den dyreste,,
wb_b463d824010c0082cad636bf63e94b154aee5d13ee873ffba9ec97bef07d68db,true,adjective,,dark,黑暗,mørk,,,,,,,mørkt,mørke,mørkere,mørkest,den mørkeste,,
wb_5752589d5fb40b68b2d639828f316efdeae8a0be8f833196e52c06c0f0841843,true,adjective,,alive,活着,levende,,,,,,,levende,levende,levendere,levendest,den levendeste,,
wb_01edba7db6ec80620eeef46502c3d5e3a7a75db2584822da8146788d4787bf66,true,adjective,,bad,坏,ille,,,,,,,ille,ille,illere,illest,den illeste,,
wb_7711cb5f8f72a9136b4f5bb68398ea216aa5081e265d17490ad23c69aba680f9,true,adjective,,mass,质量,masse,,,,,,,masse,masse,massere,massest,den masseste,,
wb_ab075c61f63eef99f086f6dfdbea259603fef2cba89fef552a76e4a1fe472d2b,true,adjective,,sexual,性的,seksuell,,,,,,,seksuellt,seksuelle,seksuellere,seksuellest,den seksuelleste,,
wb_7b7d5eb1223b3584b1841a257777a2f31b9249c83b69a0d8c56fb4871970b9b9,true,adjective,,real,真实的,reell,,,,,,,reellt,reelle,reellere,reellest,den reelleste,,
wb_3c46ec70c0a8625677895164e7d1c4880a6695baef1ad48e92506fdfce5cfb4b,true,adjective,,automatically,自动地,automatisk,,,,,,,automatiskt,automatiske,automatiskere,automatiskest,den automatiskeste,,
wb_d83686079a0f4cec3c65f963b2005abb9554ea75cec655adfd32424e47e02759,true,adjective,,true,真实,sann,,,,,,,sannt,sanne,sannere,sannest,den sanneste,,
wb_7a613ed14b4ef5f2bca295c8a0cdd3ed19d71fff601197ff81cc4181af340559,true,adjective,,funny,有趣的,morsom,,,,,,,morsomt,morsome,morsomere,morsomest,den morsomeste,,
wb_e658eb1155697bb0b167d985e1222093cccf476fb37c537718c7368063e1664b,true,adjective,,calm down,冷静下来,rolig,,,,,,,roligt,rolige,roligere,roligest,den roligeste,,
wb_b76ec1fb63d8201eab58aad676b5c6e5472ab580dbfe8c1e32923d22cefa2c3a,true,adjective,,contagious,具有传染性的,smittefarlig,,,,,,,smittefarligt,smittefarlige,smittefarligere,smittefarligest,den smittefarligeste,,
wb_2ca9442ad74057f86d6bae9ff92eef61f51c3e06d7f9e18141cb13f750509c58,true,adjective,,separately,分别,særskilt,,,,,,,særskilt,særskilte,særskiltere,særskiltest,den særskilteste,,
wb_68390313d26c608726692d7261d1fd2678e4e7b60c470449b1beb2994ac732a5,true,adjective,,reasonable,合理的,rimelig,,,,,,,rimeligt,rimelige,rimeligere,rimeligest,den rimeligeste,,
wb_b35da7ed0e4051897b24fa63965c718eca5e1ce875e892368fd1216b78625cef,true,adjective,,consciously,有意识地,bevisst,,,,,,,bevisst,bevisste,bevisstere,bevisstest,den bevissteste,,
wb_ac21ed66cb40bba11a6d128bb205952e835b259b8c0a0d96a800eeec9a1c18ed,true,adjective,,illegal,非法的,ulovlig,,,,,,,ulovligt,ulovlige,ulovligere,ulovligest,den ulovligeste,,
wb_eebd78f7894c60a9e772b67ea486a0886eb157bd096ea5819b2b431708477e0b,true,adjective,,correctly,正确地,korrekt,,,,,,,korrekt,korrekte,korrektere,korrektest,den korrekteste,,
wb_9720b4dcd34d5a9b6ebab6471993f3df76c231c8e56dd947a6e6ddde19658132,true,adjective,,fed up,受够了,lei,,,,,,,leit,leie,leiere,leiest,den leieste,,
wb_52e85bcdaac65a0e6700e205a60056919217e6e4c0c98d6469daf7f476fbe467,true,adjective,,evenly,均匀地,jevn,,,,,,,jevnt,jevne,jevnere,jevnest,den jevneste,,
wb_7848e5255ac569dc49e8f81898d73d208cba46d71eb10e1a48090bf0b7ee304c,true,adjective,,human,人类的,menneskelig,,,,,,,menneskeligt,menneskelige,menneskeligere,menneskeligest,den menneskeligeste,,
wb_cdb6c454f47ddaa664bf81df657cb4c89360606e9d11879e8d2569c7ec84d7ce,true,adjective,,objective,目标,objektiv,,,,,,,objektivt,objektive,objektivere,objektivest,den objektiveste,,
wb_f355d5c5c8d74115f84f8d3e9be03011067d950ae6d750c15e26080e5fb765f3,true,adjective,,future,未来,fremtidig,,,,,,,fremtidigt,fremtidige,fremtidigere,fremtidigest,den fremtidigeste,,
wb_c34f5e5d6a8726360fede1e38ef7711616883223087399458d4fcb2e2c865957,true,adjective,,legal,合法的,juridisk,,,,,,,juridiskt,juridiske,juridiskere,juridiskest,den juridiskeste,,
wb_d1fff4f2770fd37cea5efaf9a63e890c63bc50c0b00eb6e4175d5220de91bd70,true,adjective,,unique,独特的,unik,,,,,,,unikt,unike,unikere,unikest,den unikeste,,
wb_bca4fe01e5c2b7a89a70cf40973714e75e26c756361ba38e61206866cef1ccaf,true,adjective,,real,真实的,ekte,,,,,,,ekte,ekte,ektere,ektest,den ekteste,,
wb_c480fa9a5680def12b19d5bce4eab78862c990f0747b6b1ddf81c3c64891a075,true,adjective,,Danish,丹麦语,dansk,,,,,,,danskt,danske,danskere,danskest,den danskeste,,
wb_63e2f50baa44db9c655769ef7c878dbb7fce3aa3e3fd561b0c3ea141e8e0f260,true,adjective,,impress,留下深刻印象,imponere,,,,,,,imponere,imponere,imponerere,imponerest,den imponereste,,
wb_0fe634082913e770c48012387e1a640a794fab199c401cd6e89892448e503cb9,true,adjective,,formal,正式的,formell,,,,,,,formellt,formelle,formellere,formellest,den formelleste,,
wb_bfd70007fe5925d9c2a78b2ee9930d8b16eff6cbd4858a13859bee1441577376,true,adjective,,exciting,令人兴奋的,spennende,,,,,,,spennende,spennende,spennendere,spennendest,den spennendeste,,
wb_895a67cfbd57da7f1b79fa6ddbf59d6b1c388b3f60e5dc8a53fc22f418a924e5,true,adjective,,the opposite,相反,motsatt,,,,,,,motsatt,motsatte,motsattere,motsattest,den motsatteste,,
wb_2667f75a659c4a036594def2fd56d0beff3790782a4348f390f3818e5f924756,true,adjective,,controversial,有争议的,kontroversiell,,,,,,,kontroversiellt,kontroversielle,kontroversiellere,kontroversiellest,den kontroversielleste,,
wb_cb6de7d133aac09807a59659327d934a4f6967c15c793be8700a1f711f80eb69,true,adjective,,rarely,很少,sjelden,,,,,,,sjeldent,sjeldene,sjeldenere,sjeldenest,den sjeldeneste,,
wb_76d49e4abfaa5ffde65142724fb5dbf1fe3f0dbdc2096ede6211b1a711aeb6b8,true,adjective,,for free,免费,gratis,,,,,,,gratist,gratise,gratisere,gratisest,den gratiseste,,
wb_7291e3eb8ea6bf7836cf2ab5307d9239cd0f67520a1c11889fe4b4ba19ec4a27,true,adjective,,fair,公平,rettferdig,,,,,,,rettferdigt,rettferdige,rettferdigere,rettferdigest,den rettferdigeste,,
wb_7393ba925acef0797c6d783bc4cea35e3e4352542655b0b944c8c1f31c4388e2,true,adjective,,rough,粗糙,grov,,,,,,,grovt,grove,grovere,grovest,den groveste,,
wb_28cac4ab721737e2141c8048d33abfb53743eb3d8c8cbfbe106b68e09bd06266,true,adjective,,efficient,高效,effektiv,,,,,,,effektivt,effektive,effektivere,effektivest,den effektiveste,,
wb_398cde3511ea8ec70fbbd50994828e6508346b5ee2ba2b8eca98ae63add9108f,true,adjective,,the person concerned,有关人员,vedkommende,,,,,,,vedkommende,vedkommende,vedkommendere,vedkommendest,den vedkommendeste,,
wb_ba285c9899cc1bf7c9e27e0758d3dff9edb8e08a1e948894ec4a618f4e9d8209,true,adjective,,good,好,flink,,,,,,,flinkt,flinke,flinkere,flinkest,den flinkeste,,
wb_c4f619be3de4bedf15f3f53a4f7cfd4367fad8be546856970672c1bfec8ffde8,true,adjective,,happy,快乐,lykkelig,,,,,,,lykkeligt,lykkelige,lykkeligere,lykkeligest,den lykkeligeste,,
wb_a46ab15c0df7c2b69fdfafc2c0093e27a84e3571c614d72210570aef57adb398,true,adjective,,biologically,生物学上,biologisk,,,,,,,biologiskt,biologiske,biologiskere,biologiskest,den biologiskeste,,
wb_adaa1d2d7614f82f618cd96139b8293c3d65a104adfdecb081ea12be5afdeea0,true,adjective,,binding,绑定,forpliktende,,,,,,,forpliktende,forpliktende,forpliktendere,forpliktendest,den forpliktendeste,,
wb_85ba90261754ac98a8690bb541d526482221da827ddb8804b0b550f7ed21b4e1,true,adjective,,long term,长期,langsiktig,,,,,,,langsiktigt,langsiktige,langsiktigere,langsiktigest,den langsiktigeste,,
wb_001d88710826fbbf8c4ff348012bd3e7e6b4d86b3876995e21dbbab95b620f3c,true,adjective,,vulnerable,脆弱的,sårbar,,,,,,,sårbart,sårbare,sårbarere,sårbarest,den sårbareste,,
wb_056dff361a14cf4d7cf5937fb8764272d29b830d671e2eae1fa88b1971f47f23,true,adjective,,gentle,温柔的,mild,,,,,,,mildt,milde,mildere,mildest,den mildeste,,
wb_d94df9cda9e559444dd803ab146ba80531a1fab7c61ef0b97020092ccd957df2,true,adjective,,violent,暴力的,voldsom,,,,,,,voldsomt,voldsome,voldsomere,voldsomest,den voldsomeste,,
wb_8d58f449f562c1ddb3313c7b3dcfc9c1db296c70da2ac1e223f05eef165e129e,true,adjective,,useful,有用的,nyttig,,,,,,,nyttigt,nyttige,nyttigere,nyttigest,den nyttigeste,,
wb_aae0cc1d9be030b62be42141c33839a8429802c3f99868c6cbda8434378c432b,true,adjective,,nice,不错,hyggelig,,,,,,,hyggeligt,hyggelige,hyggeligere,hyggeligest,den hyggeligeste,,
wb_10c15bb3c35094de9d3f78634f6e9b20a51c8bea257450a00917c4ef2cced990,true,adjective,,successful,成功的,vellykket,,,,,,,vellykket,vellykkete,vellykketere,vellykketest,den vellykketeste,,
wb_65efa05816827384c287dcc2874ddce7d737e4feb0ca98722dcbf97990897bba,true,adjective,,responsible,负责的,ansvarlig,,,,,,,ansvarligt,ansvarlige,ansvarligere,ansvarligest,den ansvarligeste,,
wb_dfc5c768d0d1ef29fed6816ccb98c7c8bcc85d9a3a9adeddc8c09cd323cd553d,true,adjective,,British,英国人,britisk,,,,,,,britiskt,britiske,britiskere,britiskest,den britiskeste,,
wb_ad38cf09e981925967012e30b88d2f91f7ce49a490145c599875e00d6dbfdf99,true,adjective,,fresh,新鲜的,frisk,,,,,,,friskt,friske,friskere,friskest,den friskeste,,
wb_7bd8797da9fe06abf0ed4054a3e4505ab955adcfc6fb70183d6d9c111491bdd4,true,adjective,,about,关于,drøy,,,,,,,drøyt,drøye,drøyere,drøyest,den drøyeste,,
wb_4010f2f7ae1e94acb31bca4d7f675f465d5a73aeb47a144cdc07dabc2feef41e,true,adjective,,legal,合法的,rettslig,,,,,,,rettsligt,rettslige,rettsligere,rettsligest,den rettsligeste,,
wb_600c16a7afacf934b160768f1f0d85414c7dbc9c492b9a3bcad4101faa704cfa,true,adjective,,disputed,有争议的,omstridt,,,,,,,omstridt,omstridte,omstridtere,omstridtest,den omstridteste,,
wb_cc23b5766b7bdadaa8b4f669ad1be7e4ebd2a268977b9d055521614a8ebbc3ab,true,adjective,,solid,固体,solid,,,,,,,solidt,solide,solidere,solidest,den solideste,,
wb_da96ab88c52ff80766eeacda2a0dbc1590a3bf9c70e29844e7afdd7c238c8a23,true,adjective,,sufficient,足够,tilstrekkelig,,,,,,,tilstrekkeligt,tilstrekkelige,tilstrekkeligere,tilstrekkeligest,den tilstrekkeligeste,,
wb_4f91808b325e8cb763860f942f9581949a4a9984a0b2c3371ce49f00882a92e5,true,adjective,,applicable,适用,gjeldende,,,,,,,gjeldende,gjeldende,gjeldendere,gjeldendest,den gjeldendeste,,
wb_240e1e65518be8613289870737fd24f30672b73236663a0b619cf94b40e84c8e,true,adjective,,current,当前,nåværende,,,,,,,nåværende,nåværende,nåværendere,nåværendest,den nåværendeste,,
wb_ba7fe781de06586b667e0a253c63411059ffb4f7597debdc8162ee8646b17c90,true,adjective,,Russian,俄语,russisk,,,,,,,russiskt,russiske,russiskere,russiskest,den russiskeste,,
wb_63da9da7ace0e4f3ce1aa9c8ff75e472f8ea9635dd27902e346e1ba1ec34839d,true,adjective,,collective,集体的,kollektiv,,,,,,,kollektivt,kollektive,kollektivere,kollektivest,den kollektiveste,,
wb_7410a02ee7f505df6f373b30ff78b5efff1b652b3e45a8c5eccc9c902a2f03ab,true,adjective,,properly,正确地,skikkelig,,,,,,,skikkeligt,skikkelige,skikkeligere,skikkeligest,den skikkeligeste,,
wb_9ba18b222ce57915ed6bf8dd5bcc20651a4e0da6b24e4b2ff83d247f9762f050,true,adjective,,internal,内部,intern,,,,,,,internt,interne,internere,internest,den interneste,,
wb_8761019ec5f3694ec3a6bf17599976a58e2f83b0a71c71996910f69ecdbd9d59,true,adjective,,peace,和平,frede,,,,,,,frede,frede,fredere,fredest,den fredeste,,
wb_72335cc85571f817fed4b2aa7232fc58bdf7f83d999b6c3542d90ed75c93876a,true,adjective,,interest,兴趣,interessere,,,,,,,interessere,interessere,interesserere,interesserest,den interessereste,,
wb_f2f045552e0220324778d3afa8edb5f8e86e6e1349711353a74c73ac4fd75f9d,true,adjective,,evil,邪恶,ond,,,,,,,ondt,onde,ondere,ondest,den ondeste,,
wb_f3829dbfca3b80093b9399df1d6f18aa1a2e799d10c1525b38cb5696abf01822,true,adjective,,hot,热,varm,,,,,,,varmt,varme,varmere,varmest,den varmeste,,
wb_e6adca5b84436d262996f630e021e8ec2b6b5f39d55af8698bfc7b9e973caba6,true,adjective,,unknown,未知,ukjent,,,,,,,ukjent,ukjente,ukjentere,ukjentest,den ukjenteste,,
wb_8cb3f1e4356b6be05fbda946cc7698d65aac4f4ab749f02bf13688203e48c0fb,true,adjective,,official,官方,offisiell,,,,,,,offisiellt,offisielle,offisiellere,offisiellest,den offisielleste,,
wb_5870e8c57190ad85c5409e3e31187faa096f4da60ce0beb744840c9a27145e21,true,adjective,,innocent,无辜的,uskyldig,,,,,,,uskyldigt,uskyldige,uskyldigere,uskyldigest,den uskyldigeste,,
wb_a0ebab1aae9419a6fd3be2bd055b001bcea7a08deecc2e89028a371e7407d97f,true,adjective,,uncertain,不确定的,usikker,,,,,,,usikkert,usikkere,usikkerere,usikkerest,den usikkereste,,
wb_c9e00a8ccf579a43f33d24ee94824e13ea294bccdd713f84c4cdabe0ec3c77b7,true,adjective,,the like,之类的,lignende,,,,,,,lignende,lignende,lignendere,lignendest,den lignendeste,,
wb_4d88a19525c4bcb3190f34496dcdd084732d1c53c66756ed7627e57517ab5e98,true,adjective,,ugly,丑陋,stygg,,,,,,,styggt,stygge,styggere,styggest,den styggeste,,
wb_128072edcfe1b4610bf03c7a78ae65b6b1e1de98f3f3c1af6d5bcdf0b94d16b0,true,adjective,,valuable,有价值的,verdifull,,,,,,,verdifullt,verdifulle,verdifullere,verdifullest,den verdifulleste,,
wb_850f8b678ae47f580f8709e50c1b5c6c07cb20198468270e4d258c53772b1edc,true,adjective,,empty,空的,tom,,,,,,,tomt,tome,tomere,tomest,den tomeste,,
wb_bd8b3fd47cc7204b03b4c5cd2895b142ac39f3968974ba21f5718537bb220b5e,true,adjective,,profitable,有利可图的,lønnsom,,,,,,,lønnsomt,lønnsome,lønnsomere,lønnsomest,den lønnsomeste,,
wb_a6e288f58ea2a686994c3c625e94d24cdb43b4acf062c1657b0673f15e7408f8,true,adjective,,defendant,被告,tiltalt,,,,,,,tiltalt,tiltalte,tiltaltere,tiltaltest,den tiltalteste,,
wb_d3eb7fe98c75f92e7f9fec472e633e896ad9fc6ae48f0b2412a793caf5d3e3ce,true,adjective,,cheap,便宜,billig,,,,,,,billigt,billige,billigere,billigest,den billigeste,,
wb_544d08ec1b114eb5be24b01814d8b84d54e35c8b6a3d10ed6ac5e320bab058a2,true,adjective,,blue,蓝色,blå,,,,,,,blåt,blåe,blåere,blåest,den blåeste,,
wb_cbddbfbd126a7b9482b9b8975a3942a5dc58d47cd8b4af105a48fef9476b62ab,true,adjective,,newborn,新生儿,nyfødt,,,,,,,nyfødt,nyfødte,nyfødtere,nyfødtest,den nyfødteste,,
wb_7d886bcc56ff79af4c898685719038cefe1bfe7c80af6ea01e8b657d4b9e8552,true,adjective,,exposed,暴露,utsatt,,,,,,,utsatt,utsatte,utsattere,utsattest,den utsatteste,,
wb_8ba82f1ee443c3e0daf6f48eaf1dc885c219654e4298503eb35250c5cc00dbe3,true,adjective,,dear,亲爱的,kjær,,,,,,,kjært,kjære,kjærere,kjærest,den kjæreste,,
wb_3a4990de6b5051bba3bb62459311f48b9402ceaf288f0393f25cf14d1022f86f,true,adjective,,carefully,仔细地,forsiktig,,,,,,,forsiktigt,forsiktige,forsiktigere,forsiktigest,den forsiktigeste,,
wb_104e5e4303fc14df7e768acf6dc91a317760abdec34ac85735a27aea0b2da54e,true,adjective,,sustainable,可持续的,bærekraftig,,,,,,,bærekraftigt,bærekraftige,bærekraftigere,bærekraftigest,den bærekraftigeste,,
wb_70ce7d733ec5fe2de675a05b9708f98eff9cd3988a604e4cd7151f2afe551002,true,adjective,,disagree,不同意,uenig,,,,,,,uenigt,uenige,uenigere,uenigest,den uenigeste,,
wb_f3c5832bbba0a64f2d4097b78f91b383d8bf35e1114eb949036146c83dc4f629,true,adjective,,yellow,黄色,gul,,,,,,,gult,gule,gulere,gulest,den guleste,,
wb_7874ef8d0029bcd7ec1ecbef9515d7397254c3b6e4cd35fa642c2915514c114b,true,adjective,,convince,说服,overbevise,,,,,,,overbevise,overbevise,overbevisere,overbevisest,den overbeviseste,,
wb_2f8d4fa89d8c8949c5b2c038be200aa4032dac72390a5f438869352b2f610389,true,adjective,,foreign,外国的,utenlandsk,,,,,,,utenlandskt,utenlandske,utenlandskere,utenlandskest,den utenlandskeste,,
wb_a87d408fe84666dab7e461a7c59d66bcb1908d65f19a4f71f2038ce01dc456a6,true,adjective,,radical,激进的,radikal,,,,,,,radikalt,radikale,radikalere,radikalest,den radikaleste,,
wb_2fdf91c902c4ba36de5596b376682f3bed012873157d170275c6085717de1c0f,true,adjective,,unfortunate,不幸的,uheldig,,,,,,,uheldigt,uheldige,uheldigere,uheldigest,den uheldigeste,,
wb_0c26ecf0dc57d04762a9ea0819414b898ec2c78af0d6ef9d20ca10aaf48a9495,true,adjective,,carefully,仔细地,nøye,,,,,,,nøye,nøye,nøyere,nøyest,den nøyeste,,
wb_f36a7dcc1ab2ee34671bfebb59932e706dbec4a165d79a28aa0ecb309b6cde56,true,adjective,,inner,内在的,indre,,,,,,,indre,indre,indrere,indrest,den indreste,,
wb_6634b507826c55c3c1136ef2c2e94f7eefa9aa066a5a8e7ec6fa9560f5b752ae,true,adjective,,pretty,漂亮,pen,,,,,,,pent,pene,penere,penest,den peneste,,
wb_f2c1b39897c44d77b176eb2625979ae64659ee5b9b201ce04170a2befefc5f5d,true,adjective,,properly,正确地,ordentlig,,,,,,,ordentligt,ordentlige,ordentligere,ordentligest,den ordentligeste,,
wb_e0fc41e2f3c43802d9bd32e0288539c008c861c9c3de54b5229f5e9cfd800f25,true,adjective,,serious,严重的,seriøs,,,,,,,seriøst,seriøse,seriøsere,seriøsest,den seriøseste,,
wb_5fdb20da1bd8283a75cb31ce98f211083a775a0684ab91339f768a3a0e2bc02c,true,adjective,,municipal,市级,kommunal,,,,,,,kommunalt,kommunale,kommunalere,kommunalest,den kommunaleste,,
wb_a443a5ebcbea67a8ef38e34de5d4fa13d656d1c2255e02796b83fbe3ee141a99,true,adjective,,convict,罪犯,domfelle,,,,,,,domfelle,domfelle,domfellere,domfellest,den domfelleste,,
wb_7257f13a892af4185a4e796ee62f50e94fe587050eacee96023f2d1e3dd16ac8,true,adjective,,sharp,锋利的,skarp,,,,,,,skarpt,skarpe,skarpere,skarpest,den skarpeste,,
wb_2c4b4d30e6277bc4388e1b93a06a5edca892e0163163eff01bddf7d415277998,true,adjective,,worth,值得,verdt,,,,,,,verdt,verdte,verdtere,verdtest,den verdteste,,
wb_4784bbff7c5b8d2e1cb4c4171e736bb3281f88ce10050d5adca849e584b103f3,true,adjective,,morally,道德上,moralsk,,,,,,,moralskt,moralske,moralskere,moralskest,den moralskeste,,
wb_f76927907320536be6eb47cbfc6546ed217362284b39fae883356f7a7c53baef,true,adverb,,too,也,også,,,,,,,,,,,,ogsåere,ogsåest
wb_a06d8a3493968c61d849f1b951c8100d7fb107204b180d556e350c8ee2646df7,true,adverb,,so,所以,så,,,,,,,,,,,,såere,såest
wb_6bef372e20b8341c201e4eb051f9e5f50e60bd71e6cffbc1f09871af673506ec,true,adverb,,only,仅,bare,,,,,,,,,,,,barere,barest
wb_bb8ece72ecf1ddce2a941160f28ab7a14521c4b43bbf6e013c0fbadf64311c48,true,adverb,,up,向上,opp,,,,,,,,,,,,oppere,oppest
wb_15c3b1cff420fe0af84e116f5915bf70b71c3eeafcbb818f9bf0c8d967c9facc,true,adverb,,out,出,ut,,,,,,,,,,,,utere,utest
wb_c99a2de1c49b13553015c835095803e5f3866df583551e99ee2294806259c328,true,adverb,,here,这里,her,,,,,,,,,,,,herere,herest
wb_96c6ac3ff32a34f37db71da8af42312567e60c0bb31c6999a1364698520a2376,true,adverb,,then,然后,da,,,,,,,,,,,,daere,daest
wb_f01fa80f119e9dcc5c50309621f6e3deb92d75b22b2a44d4f0d14192eadf2a71,true,adverb,,even,甚至,selv,,,,,,,,,,,,selvere,selvest
wb_dae780a4fc218bdedece00735e0abda60f3b5aa559f388adedc3aae2c6489a60,true,adverb,,where,哪里,hvor,,,,,,,,,,,,hvorere,hvorest
wb_2d5a0dc42ae4c69a44771a8c1a09c466f1d6cf880c2d01ec6511dd0549869baf,true,adverb,,enough,够了,nok,,,,,,,,,,,,nokere,nokest
wb_57cdf8d206e6bb5431f5ed250592acff40c126543fd28053db3ce5e6773a1c1b,true,adverb,,yes,是的,jo,,,,,,,,,,,,joere,joest
wb_f1cf95577f2508990fccf46883e5891a59f095abe82ca622eac5616fd126978d,true,adverb,,how,如何,hvordan,,,,,,,,,,,,hvordanere,hvordanest
wb_74ef7ef4190d1dab4a4c8f0f26f86a113f4eb967d9056bd1903a5ee9774d2b5a,true,adverb,,like this,像这样,slik,,,,,,,,,,,,slikere,slikest
wb_f7702de43d85bb444fd0851bf4492e3e6d15b112ad4cf190b4adce55e290342a,true,adverb,,again,再次,igjen,,,,,,,,,,,,igjenere,igjenest
wb_79b0ccafc3c0e3f0ef7f76c890ed4c691ff4a47b62fb19e07f37a268641bb049,true,adverb,,there,那里,der,,,,,,,,,,,,derere,derest
wb_e1a0ce3725cc0b0054c9e41516cd00444c86f52818baab27a4992b14867f888c,true,adverb,,together,一起,sammen,,,,,,,,,,,,sammenere,sammenest
wb_3c3a47ae8ad3686a42b520c50b5e5a5cb29df9329d0f73244042b31e8d37ba0d,true,adverb,,on,上,på,,,,,,,,,,,,påere,påest
wb_23c5f184dbafbfe08da503d1621a44f65a72e412daa7c9aabbd315abfb09e86f,true,adverb,,therefore,因此,derfor,,,,,,,,,,,,derforere,derforest
wb_5f3bbac1cc91f8a5f8108c8f63fd622d6c4e5b58d82f501967cdd307dec7228a,true,adverb,,for,为了,for,,,,,,,,,,,,forere,forest
wb_bf635705d031a2ebcfd71e801c76043fa868980ffb810e66831f0d4f48b3bacc,true,adverb,,in,在,inn,,,,,,,,,,,,innere,innest
wb_095ee98f335d506c30d1f387aa38af5addf46ddcdaea14785bf46f0355412feb,true,adverb,,to,到,til,,,,,,,,,,,,tilere,tilest
wb_870a08d8d2d1e8764694dcd7499109b61fe5805c0eac9324809733afc048a5c9,true,adverb,,maybe,也许,kanskje,,,,,,,,,,,,kanskjere,kanskjest
wb_2bcfed5cafbb8f72f3d30647b04c1fa32f26cd93b6be113c9909cc715e83bc98,true,adverb,,never,从不,aldri,,,,,,,,,,,,aldriere,aldriest
wb_076de77551ad2bc94d56588276ff762e0d82731b539d81fd1549bcc1a6bb322c,true,adverb,,first,首先,først,,,,,,,,,,,,førstere,førstest
wb_d52a9733b06a3cad674fa08131a283c82ef7f5da2cc28ef38d69420e57303113,true,adverb,,still,仍然,fortsatt,,,,,,,,,,,,fortsattere,fortsattest
wb_21e5390fb027326d012d14597c92fd101f0247640a00bfc2b081b2e38c7d9404,true,adverb,,already,已经,allerede,,,,,,,,,,,,alleredere,alleredest
wb_bfda3c12e10b7fe39af8d415ef7db9b9a6d3588f859603ba56ec0fb7e059007d,true,adverb,,with,与,med,,,,,,,,,,,,medere,medest
